Branch;WHSE;GRP;Code;Description;OH;OnSO;OnPO;AVGCost;Value;Stk Fctr B3 Max;LastGRVDate;LastTransDate;B3Max;GRP Sales;Branch#1;B#1OH;B#1Sales;Branch#2;B#2OH;B#2sales;Branch#3;B#3OH;B#3sales
Wadeville;Wad_MW;REFL;HV304/O;Reflective Bib Orange  ;36;0;0;R10,29;R370,59;13,5;2023/03/03;2025/08/21;2,7;188,0;Rustenburg;111;180;Wadeville;36;8;;;
Wadeville;Wad_MW;GUM;GEBT14;Gumboot Wayne Egoli STC Black/Toffee S14 F1270;2;0;0;R183,93;R367,86;99,0;2024/11/25;2026/03/11;0,0;6,0;Potchefstroom;0;4;Newcastle;0;1;;;
Wadeville;Wad_MW;GLOV;#57-10;Glove TaeKi5 Blk/Grey Nitrile Palm Coated XL S10 Cut 5 Seamless Knit Wrist ;8;0;0;R45,41;R363,31;99,0;2020/11/16;2023/12/13;0,0;694,0;Richards Bay;134;404;Secunda;36;166;Pretoria;0;99
Wadeville;Wad_MW;MB;MBCSCBC938;MB C/Suit Poly/Cotton C9 Cut 80/20 Brown S38/97;3;0;80;R120,54;R361,61;99,0;2025/06/23;2024/12/03;0,0;139,0;Tzaneen;12;114;Potchefstroom;15;22;White River;0;3
Wadeville;Wad_MW;SHOE;FSB800705;Clog Lemaitre NSTC 8007 Black S05;1;0;0;R357,86;R357,86;99,0;2022/04/26;2023/10/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;TROU;6282-DETRS#30;Trouser Denim Deluxe H/D Javlin Indigo S30 12 Oz Stonewashed ;2;0;0;R178,32;R356,65;99,0;2025/02/04;2025/02/18;0,0;101,0;Middelburg;1;40;Vereeniging;0;36;Marburg;0;25
Wadeville;Wad_MW;UVEX;9169543;S/Spec Uvex Super F OTG Weld SH3.0 Black/Green Anti-Fog & Scratch Infradur Plus ;2;0;0;R177,15;R354,30;99,0;;2018/06/07;0,0;16,0;Tzaneen;0;16;;;;;;
Wadeville;Wad_MW;ANS;11-927/09;Ansell Hyflex Oil Repellant Nitrile Palm Coat S09 Light/Dark Grey 4341;3;0;0;R117,81;R353,43;99,0;;2024/10/18;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHOE;FSLB5150303;Shoe Sisi Ladies Paris Slip On Black NSTC S03;1;0;0;R350,06;R350,06;99,0;2021/04/12;2021/04/13;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHOE;LS0508;Safety Shoe Profit Silk Ladies Pink/Black S08 Lightweight Slip On;1;0;0;R350,00;R350,00;99,0;2024/10/15;2024/10/23;0,0;0,0;Secunda;1;0;;;;;;
Wadeville;Wad_MW;MB;MBCSOC960;MB C/Suit Poly/Cott C9 Cut 80/20 Orange S60/152;2;0;0;R174,50;R348,99;99,0;2024/09/04;;0,0;7,0;Tzaneen;11;7;;;;;;
Wadeville;Wad_MW;GUM;XBG25SPMW04;Gumboot Stimela XP Comp Toe Cap M/Sole W/Calf S04 XBG25SPMW Pink Diamond;1;0;0;R347,90;R347,90;99,0;2023/01/30;2023/01/11;0,0;24,0;Rustenburg;4;23;Secunda;0;1;;;
Wadeville;Wad_MW;GUM;ZBG25SP03;Gumboot Stimela Black/Grey+STC+SMS S03 ZBG25SP03 Green Dot Sosoloza Now Named Stimela Now Renamed Stimela;2;0;0;R173,60;R347,20;99,0;;2021/02/09;0,0;5,0;Kathu;0;5;;;;;;
Wadeville;Wad_MW;GLOV;34-450#08;Glove Maxicut Nitrile Foam Cut Level 3 M S08  ;3;0;0;R115,00;R345,00;99,0;2022/09/14;2022/11/08;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHRT;BAS-7757#M;Shirt Womans Short Sleeve Formal Black #M;2;0;0;R170,62;R341,24;99,0;2025/04/04;2025/05/16;0,0;1,0;Tzaneen;0;1;Wadeville;2;0;;;
Wadeville;Wad_MW;GLOV;59YSP-09;Glove TaeKi5 Grip & Cut Resist Blue White L S09  Latex Palm Coated Cut 5 Seamless Knit Wrist ;7;0;0;R47,45;R332,15;99,0;2025/02/27;2025/02/27;0,0;290,0;Pretoria;0;270;Bloemfontein;79;20;;;
Wadeville;Wad_MW;SHRT;LO-PLASKB#2XL;Shirt Lounge Basic S/Sleeve Barrron Sky Blue 2XL;2;0;0;R163,95;R327,90;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GUM;O/BACK#09;Gumboot Claw Outback Black PVC NSTC S09;3;0;0;R109,04;R327,12;99,0;;2024/07/29;0,0;11,0;Pretoria;8;11;;;;;;
Wadeville;Wad_MW;GUM;O/BACK#06;Gumboot Claw Outback Black PVC NSTC S06;3;0;0;R109,00;R327,00;99,0;;2023/09/04;0,0;15,0;Pretoria;6;15;;;;;;
Wadeville;Wad_MW;OBS;M2MES700D15-UNS;Face Mask Comfort Pack (2 x Black Mesh Masks );326;0;0;R1,00;R326,00;99,0;2021/07/01;2021/10/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;TROU;CP33P28;Trouser HiViz Jonsson Yellow/Navy S28/72 ;1;0;0;R324,00;R324,00;99,0;2025/05/05;2018/06/07;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FBB491108;Safety Boot Frams Geo-Trek STC Black S08  ;1;0;0;R314,38;R314,38;99,0;2025/02/17;2025/03/26;0,0;211,0;Pretoria;1;176;Secunda;0;35;Wadeville;0;0
Wadeville;Wad_MW;GLOV;L2265510;Glove Bladex Cut 5 Latex Blue Crinkle Coat Palm 10 10g ;7;0;0;R44,63;R312,41;99,0;;2020/11/10;0,0;;;;;;;;;;
Wadeville;WadMarberry_Cons;BRU;BRPFPVC600;Broom Platform Stiff Red Bristle PVC Fitting 600mm W/Handle;5;0;0;R60,80;R304,00;99,0;;;0,0;55,0;Vereeniging;8;44;Middelburg;5;7;Newcastle;0;4
Wadeville;Wad_MW;GLOV;GRHHBLS;Glove Household Rubber Blue S S07  ;47;0;0;R6,46;R303,75;141,0;2021/08/16;2025/01/21;0,3;1,0;Wadeville;47;1;;;;;;
Wadeville;Wad_MW;MB;MBCSRC952;MB C/Suit Poly/Cotton C9 Cut 80/20 Red S52/132;2;0;0;R150,95;R301,90;99,0;2025/06/24;2019/02/08;0,0;16,0;Tzaneen;10;12;Pretoria;5;2;;;
Wadeville;Wad_MW;CS;SOJD52/132B;C/Suit Jacket Denim S/Orr AGP S52/132 Belville 2402573;1;0;0;R295,00;R295,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GUM;MWG25GB#04;Gumboot Neptun Marina Ladies White/Grey S04 Oil/Acid MWG25;3;0;0;R98,20;R294,60;99,0;2022/09/23;2022/09/28;0,0;2,0;White River;8;2;;;;;;
Wadeville;Wad_MW;MB;AM0212167;MB C/Suit Poly Viscose B/Green Acid Rep S97/38 C150930971T-97/38 Closed Front Arms/Breasts X On Back;1;0;0;R292,80;R292,80;99,0;2021/09/15;2024/07/19;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSE60;MB C/Suit Gold Range P/Cott 80/20 E/Green 60/152  ;2;0;0;R146,10;R292,20;99,0;2022/06/07;;0,0;5,0;Tzaneen;3;3;White River;0;2;;;
Wadeville;Wad_MW;SHOE;FST81029;Safety Shoe Lemaitre Robust 8102 Tan S09;1;0;0;R289,49;R289,49;99,0;2018/09/03;2024/11/05;0,0;2,0;Polokwane;0;1;;;;;;
Wadeville;Wad_MW;GUM;GCW07;Gumshoe Clog Neptun Shova NSTC White/Grey S07  ;2;0;0;R144,58;R289,15;99,0;2021/05/14;2021/05/18;0,0;;;;;;;;;;
Wadeville;Wad_MW;GUM;XBG25SM05;Gumboot Stimela XP Black/Grey CompTC+Metata S05 XBG25SM Yellow Diamond;2;0;0;R143,25;R286,50;99,0;;2022/09/27;0,0;2,0;Rustenburg;0;2;;;;;;
Wadeville;WadMarberry_Cons;BRU;BRPFPVC460;Broom Platform Stiff Red Bristle PVC Fitting 450mm W/Handle;6;0;0;R47,64;R285,83;99,0;;;0,0;159,0;Vereeniging;4;71;White River;17;60;Middelburg;0;11
Wadeville;Wad_MW;COLD;F/TRSHD#3XL;Freezer Trouser H/D Navy 3XL;1;0;0;R281,75;R281,75;99,0;2025/06/09;2025/02/05;0,0;;;;;;;;;;
Wadeville;Wad_MW;COLD;UPB5XL;Underwear Thermal L/Johns Mens Interlock Black 5XL Interlock 100% Cotton 220g;3;0;0;R93,05;R279,15;99,0;2023/04/06;2024/07/10;0,0;13,0;Potchefstroom;4;10;Secunda;0;3;;;
Wadeville;Wad_MW;CS;SOJD36/92B;C/Suit Jacket Denim S/Orr AGP S36/92 Bellville 2402565;1;0;0;R278,96;R278,96;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJD34/87PES;C/Suit Jacket Denim S/Orr AGP S34/87 PES 2402564;1;0;0;R278,82;R278,82;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJD40/102PES;C/Suit Jacket Denim S/Orr AGP S40/102 PES 2402567;1;0;0;R278,68;R278,68;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;TROU;TT04TDEN#40;Trouser Denim 100% Cotton Titan S40/102;1;0;0;R278,00;R278,00;99,0;2025/07/10;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSGC950;MB C/Suit Poly/Cotton C9 Cut 80/20 Grey S50/127;2;0;0;R137,81;R275,62;99,0;2023/12/12;2024/10/21;0,0;20,0;Tzaneen;20;17;Marburg;5;2;Phalaborwa;0;1
Wadeville;Wad_MW;GUM;XBG25SM08;Gumboot Stimela XP Black/Grey CompTC+Metata S08 XBG25SM Yellow Diamond;1;0;0;R274,80;R274,80;99,0;2022/02/15;2023/01/19;0,0;11,0;Rustenburg;6;11;;;;;;
Wadeville;Wad_MW;BOOT;FBT803102;zzzSafety Boot Lemaitre Maxeco STC Tan S02  ;1;0;0;R273,16;R273,16;99,0;2018/11/23;2018/11/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;RESP;3956150;Dust Mask Drager FFP1 X-Plore Fol dFlat Price/Mask 20 Masks Per Box 1710;2;0;0;R135,00;R270,00;99,0;;2018/09/11;0,0;;;;;;;;;;
Wadeville;Wad_MW;3M;M3200;3M Single Cartridge Facepiece Medium-Large XC003921746 (3000 Series) ;5;0;0;R53,70;R268,50;99,0;;2022/05/19;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N58/147;C/Suit Jacket J54 Navy S/Orr AGP S58/147 15cm Longer At The Hem Of Bottom Of Jacket;1;0;0;R268,16;R268,16;99,0;2022/08/11;2024/12/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;CSG32;C/Suit Grey S32/82;2;0;0;R133,00;R266,00;99,0;2025/08/19;2025/08/21;0,0;17,0;Pretoria;0;15;Phalaborwa;0;2;Wadeville;0;0
Wadeville;Wad_MW;GLOV;1412A-08;Glove Gripper Latex Palm Coat Machine Knitted S08  Green Yellow;22;0;0;R11,95;R262,90;99,0;2023/07/20;2024/05/08;0,0;220,0;Bloemfontein;44;220;;;;;;
Wadeville;Wad_MW;EYE;2151913;S/Spec Gauze Mesh DV-504  ;11;0;0;R23,87;R262,60;99,0;2019/04/10;2023/01/19;0,0;5238,0;Rustenburg;555;5237;Middelburg;129;1;Secunda;0;0
Wadeville;Wad_MW;RESP;3956160;Dust Mask Drager FFP3V X-plore FoldFlat Price/Mask 15 Masks Per Box 1730V;15;0;0;R17,49;R262,35;99,0;2024/11/19;2024/09/02;0,0;77065,0;Vereeniging;0;67410;Middelburg;725;5095;Phalaborwa;0;3495
Wadeville;Wad_MW;MB;MBJOSAP309VFA28;MB C/Suit Jkt D59 B/Green SABS Sappi EMB S28/72 On Breast Pocket & On The Back C/W 50mm Lime /Silver FR Tape Around Arms/Strip On Back;1;0;0;R262,00;R262,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;57H201PLUS-10;Glove TaeKi5 Heat & Cut Chem Res Cut 5 Blue XL S10 Composite Liner ;4;0;0;R65,00;R260,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSRJ5454;MB C/Suit Gold Range J54 Red S54/137  ;1;0;0;R260,00;R260,00;99,0;2021/06/08;;0,0;3,0;Polokwane;7;3;;;;;;
Wadeville;Wad_MW;BS;BSRB3485-38;B/Suit J54 Javlin R/Blue S38/97  ;1;0;0;R259,99;R259,99;99,0;2025/08/18;2022/09/09;0,0;0,0;Wadeville;1;0;;;;;;
Wadeville;Wad_MW;BS;BSRB3485-44;B/Suit J54 Javlin R/Blue S44/112  ;1;0;0;R259,99;R259,99;99,0;2025/08/18;;0,0;1,0;Polokwane;0;1;Wadeville;1;0;;;
Wadeville;Wad_MW;GLOV;5613#M;Glove Miners Padded Hi-Viz Reflective 2121 M  ;2;0;0;R129,30;R258,60;99,0;2019/09/10;2019/09/10;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHRT;6137NO#L;Shirt Vented 2 Tone HiViz Refl S/S Navy/Orange L;1;0;0;R257,99;R257,99;99,0;2024/09/06;2023/05/30;0,0;11,0;Polokwane;0;8;Phalaborwa;0;2;Tzaneen;0;1
Wadeville;Wad_MW;DISP;DISPG;Glove Disposeable Deli Clear Plastic 100/Pack;82;0;0;R3,12;R255,84;24,6;2025/08/08;2025/08/11;3,3;10,0;Wadeville;88;10;;;;;;
Wadeville;Wad_MW;GLOV;PU5-9;Glove Pu5 Cut 4 Pu Coating Palm Grey HDPE L S09 Fibre Glass & Nylon Seamless Knit Wrist ;9;0;0;R28,00;R252,00;99,0;2022/02/01;2023/07/25;0,0;1,0;Newcastle;0;1;;;;;;
Wadeville;Wad_MW;TROU;4692NBR28;Trouser J54 Cargo Mining Refl Javlin Navy S28/72;1;0;0;R249,99;R249,99;99,0;2024/10/15;2020/07/31;0,0;3,0;Tzaneen;0;3;;;;;;
Wadeville;WadEmbr_MW;SHRT;LPK2L;Shirt Golf Tailer Fit Ladies Short Sleeve Black L;3;0;0;R83,06;R249,18;99,0;;;0,0;1,0;Pretoria;1;1;;;;;;
Wadeville;Wad_MW;MB;AM0212357;MB C/Suit D59 C/Front Ladies Orange S97/38   C1LAJ800B59-97/38 50mm Ind Wash Silver Tape Arms/Breasts X On Back;1;0;0;R248,60;R248,60;99,0;2019/11/28;2024/03/22;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHRT;TT05SHTON#M;Shirt Vented Cotton Refl Titan Orange Navy M  ;1;0;0;R248,60;R248,60;99,0;2025/07/10;;0,0;-1,0;Potchefstroom;1;-1;;;;;;
Wadeville;Wad_MW;BOOT;855-663708;Safety Boot Bata Phoenix Chelsea STC Black S08  ;1;0;0;R247,00;R247,00;99,0;2024/11/18;2024/10/30;0,0;1,0;Phalaborwa;0;1;;;;;;
Wadeville;Wad_MW;UVEX;6007010;Glove Uvex Phynomic XG Black/Grey S10/XL Polymer XtraGrip Knitted Wrist ;4;0;0;R61,29;R245,15;99,0;2021/02/12;2021/02/19;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;11-724/09;Ansell Hyflex Cut 3/C PU Palm Coat 4342 Green S09 White Intercept ;6;0;0;R40,72;R244,34;99,0;2018/01/18;2024/07/26;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N32/82C;C/Suit Jacket J54 Navy S/Orr AGP S32/82 Clayville 2402540 ;1;0;0;R242,09;R242,09;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N36/92B;C/Suit Jacket J54 Navy S/Orr AGP S36/92 Bellville2402543;1;0;0;R242,09;R242,09;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;BOOT;FBTXEN11;Safety Boot DOT Xenon STC Brown S11;1;0;0;R240,00;R240,00;99,0;2024/11/26;;0,0;2,0;Bloemfontein;0;2;;;;;;
Wadeville;Wad_MW;GUM;VBBGPSH08;Gumshoe Neptun Shova NSTC Black/Black S08 VBBGPSH    ;2;0;0;R118,80;R237,60;99,0;2019/03/14;2025/02/04;0,0;2,0;White River;6;2;;;;;;
Wadeville;Wad_MW;HARD;STA2305;Stanley Knife Spare Blades 0.61mm Box Of 100 T20147;1;0;0;R235,00;R235,00;99,0;2025/08/27;2023/03/06;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N42/107HO;C/Suit Jacket J54 Navy S/Orr AGP S42/107 H/Office 2402546 ;1;0;0;R234,90;R234,90;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N36/92HO;C/Suit Jacket J54 Navy S/Orr AGP S36/92 H/Office2402543;1;0;0;R234,88;R234,88;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N40/102HO;C/Suit Jacket J54 Navy S/Orr AGP S40/102 H/Office2402545;1;0;0;R234,84;R234,84;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N50/127N;C/Suit Jacket J54 Navy S/Orr AGP S50/127 Nigel 2402550;1;0;0;R234,53;R234,53;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;56-425#09;Glove Maxidry Nitrile Coated 3/4 Dip Oil/Wet L S09  ;4;0;0;R58,49;R233,96;99,0;2020/09/15;2020/02/18;0,0;42,0;Middelburg;0;40;Vereeniging;0;2;;;
Wadeville;Wad_MW;CS;SOJJ54N44/112PES;C/Suit Jacket J54 Navy S/Orr AGP S44/112 PES 2402547 ;1;0;0;R233,64;R233,64;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;HNYW;1015440;S/Spec Honeywell A700 Blue Mirror Lens A/Scratch ;6;0;0;R38,75;R232,50;99,0;;2022/07/04;0,0;;;;;;;;;;
Wadeville;Wad_MW;CS;SOJJ54N48/122N;C/Suit Jacket J54 Navy S/Orr AGP S48/122 Nigel 2402549;1;0;0;R232,49;R232,49;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHOE;FSBRE12804;Safety Shoe Rebel Kontrakta STC Black S04  ;1;0;0;R229,95;R229,95;99,0;2025/05/05;2024/05/22;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBCSCBC934;MB C/Suit Poly/Cotton C9 Cut 80/20 Brown S34/87;2;0;30;R114,36;R228,72;99,0;2022/11/01;2023/07/05;0,0;23,0;Tzaneen;4;21;White River;3;2;;;
Wadeville;Wad_MW;SHRT;TT05SHTON#L;Shirt Vented Cotton Refl Titan Orange Navy L  ;1;0;0;R225,00;R225,00;99,0;2025/07/10;;0,0;1,0;Rustenburg;0;2;Steelpoort;0;0;Potchefstroom;0;-1
Wadeville;Wad_MW;SHOE;FBS840111;Safety Shoe Frams Ndlovu Pumba STC Black S11  ;1;0;0;R224,57;R224,57;99,0;2024/05/02;;0,0;2,0;Bloemfontein;0;2;;;;;;
Wadeville;Wad_MW;GLOV;GL-PUREWR-L;Glove Tru Touch Pu Coated Red L S09;17;0;0;R12,95;R220,15;99,0;2023/08/03;2024/10/28;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSNT32;MB C/Suit Gold Range Trouser P/Cott Navy S32/82 80/20  ;4;0;0;R55,00;R220,00;99,0;2021/04/26;2022/02/16;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSNT38;MB C/Suit Gold Range Trouser P/Cott Navy S38/97 80/20  ;4;0;0;R55,00;R220,00;99,0;2021/05/14;2021/05/21;0,0;;;;;;;;;;
Wadeville;Wad_MW;RAIN;RRSLREF5XL;Rainsuit 2pc Rubberized Lime 5XL W/Reflect Tape Silver ;2;0;0;R109,95;R219,90;99,0;2024/06/10;2024/06/27;0,0;26,0;Middelburg;6;22;Marburg;0;4;;;
Wadeville;WadProm_Cons;REFL;WG-HIGM;Reflective Waistcoat Highway (Add Colour) MReflective Waistcoat Highway (Add Colour) M ;6;0;0;R36,50;R219,00;99,0;;2024/10/15;0,0;5,0;Pretoria;0;5;;;;;;
Wadeville;WadEmbr_MW;MB;MBJFRD59#30;MB C/Suit Jacket D59 SABS Fern Green S30/77  ;1;0;0;R216,00;R216,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;BELT;ECOBELTXXL;Belt Reo Economy Black No Braces (2XL);1;0;0;R215,67;R215,67;99,0;2018/12/03;2024/03/22;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;34-878#10;Glove Maxiflex Ultimate Open Back Hi-Viz XL S10 4131 ;7;0;0;R30,00;R210,00;99,0;;2019/05/21;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;GL-PUREWR-XL;Glove Tru Touch PU Coated 10;12;0;0;R16,95;R203,40;99,0;2024/09/12;2024/09/23;0,0;;;;;;;;;;
Wadeville;Wad_MW;UVEX;9192370;S/Spec Uvex Pheos Clear Lens Black/Green Frame Anti-Fog & Scratch Supravision Excellence ;3;0;0;R66,98;R200,94;99,0;2023/08/17;2023/08/17;0,0;204,0;Phalaborwa;196;103;Vereeniging;1;100;Newcastle;0;1
Wadeville;Wad_MW;GUM;GVWG25C04;Gumboot Neptun Shova Chelsea White/Grey S04 VWG25C   ;1;0;0;R200,30;R200,30;99,0;2024/06/18;2024/06/18;0,0;8,0;Vereeniging;0;5;Potchefstroom;3;1;;;
Wadeville;Wad_MW;EYE;DV-026A;S/Spec Euro Amber Lens Anti Scratch Black Frame  ;22;0;0;R9,00;R198,00;99,0;2021/05/13;2022/03/31;0,0;73,0;Richards Bay;67;73;;;;;;
Wadeville;Wad_MW;ANS;11-25018N;Ansell Hyflex 11250 Size 18 No Thumbslot Narrow  ;3;0;200;R65,52;R196,55;32,1;2024/07/17;2026/03/12;6,3;100,0;Polokwane;0;80;Wadeville;3;20;;;
Wadeville;Wad_MW;3M;71511-00000M;3M S/Spec Tora Clear Lens Antifog Hard Coating DE272944732;3;0;0;R64,18;R192,53;99,0;2021/03/05;2021/08/23;0,0;0,0;Richards Bay;0;0;;;;;;
Wadeville;Wad_MW;BELT;KBLL;Belt Kidney Leather Padded (L);2;0;0;R95,74;R191,48;99,0;2024/05/02;2024/05/02;0,0;6,0;Vereeniging;0;6;;;;;;
Wadeville;Wad_MW;RESP;6738819;Drager Cartridge A2B2E2K2 Hg-P3 RD Price Per Pair  2/Pack Fits Dual Mask;1;0;0;R189,45;R189,45;99,0;2024/11/04;2024/11/04;0,0;14,0;Pretoria;0;12;Potchefstroom;0;2;;;
Wadeville;Wad_MW;RESP;3956155;Dust Mask Drager FFP2V X-plore FoldFlat Price/Mask 15 Masks Per Box 1720V;15;0;0;R12,20;R183,00;99,0;2022/12/07;2023/08/31;0,0;485833,0;Polokwane;32489;193766;Kathu;0;180000;Middelburg;0;68220
Wadeville;Wad_MW;MB;MBCSTFR56;MB C/Suit Trouser Refl Tape Fern Green S56/142 (Sasol Spec)  ;1;0;0;R183,00;R183,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GUM;F150604;Gumboot Chelsea  HD STC Black/Toffee S04  ;1;0;0;R181,78;R181,78;99,0;2022/06/27;2022/06/28;0,0;2,0;Marburg;1;2;;;;;;
Wadeville;Wad_MW;MB;MBGOCSD52;MB C/Suit Gold Range Denim 12Oz S52/132  ;1;0;0;R178,96;R178,96;99,0;2023/12/14;2025/02/28;0,0;17,0;Potchefstroom;0;7;Vereeniging;11;6;Newcastle;0;3
Wadeville;Wad_MW;GUM;XBG25SM13;Gumboot Stimela XP Black/Grey CompTC+Metata S13 XBG25SM Yellow Diamond;1;0;0;R178,70;R178,70;99,0;2019/02/12;2021/09/16;0,0;;;;;;;;;;
Wadeville;Wad_MW;EAR;BUSHWG;Earmuff Bushmaster Orange SNR30dB NRR25dB  ;1;0;0;R176,80;R176,80;99,0;2022/05/12;2022/08/03;0,0;;;;;;;;;;
Wadeville;Wad_MW;RAIN;RAIN2PL;Rainsuit Rubberised 2PC Locally Made Navy L;1;0;0;R176,00;R176,00;99,0;2025/01/31;;0,0;;;;;;;;;;
Wadeville;Wad_MW;RAIN;RAIN2PS;Rainsuit Rubberised 2PC Locally Made Navy S;1;0;0;R176,00;R176,00;99,0;2025/01/31;2025/02/05;0,0;;;;;;;;;;
Wadeville;Wad_MW;DISP;SDBLUE;Disposable Sleeve Blue 100/Pack;9;0;0;R19,30;R173,70;27,0;;2025/12/04;0,3;1,0;Wadeville;9;1;;;;;;
Wadeville;Wad_MW;GUM;ZBG25SP06;Gumboot Stimela Black/Grey+STC+SMS S06 ZBG25SP06 Green Dot Sosoloza Now Named Stimela Now Renamed Stimela;1;0;0;R173,60;R173,60;99,0;2020/05/12;2023/04/05;0,0;10,0;Kathu;0;10;;;;;;
Wadeville;Wad_MW;3M;320-2001;3M Earplug Caboflex Banded SNR21 70071514817 70071514817;4;0;0;R43,01;R172,04;99,0;;2023/08/14;0,0;14,0;Richards Bay;74;14;;;;;;
Wadeville;Wad_MW;GLOV;56132X;Glove Miners Padded Hi-Viz Reflective 2121 2XL  ;1;0;0;R169,00;R169,00;99,0;2024/02/26;2024/02/22;0,0;;;;;;;;;;
Wadeville;Wad_MW;HEAD;909C-A2R;Safety Cap Rhino Powder Blue & Ratchet 4-Point Liner ;10;0;0;R16,59;R165,90;99,0;;2024/09/20;0,0;32,0;Vereeniging;19;31;Tzaneen;2;1;;;
Wadeville;WadSerNDCen_MW;GUM;GSH13703;Gumboot Stimela Black/Grey+STC+Metatarsal S03 ZBG25SM03 Orange Dot Sosoloza Now Named Stimela Now Renamed Stimela;1;0;0;R163,80;R163,80;99,0;;;0,0;5,0;Secunda;1;2;;;;;;
Wadeville;Wad_MW;GLOV;1412A-09;Glove Gripper Latex Palm Coat Machine Knitted S09 Green Yellow;10;0;0;R15,92;R159,20;30,0;2024/11/04;2025/09/23;0,3;420,0;Bloemfontein;70;319;Pretoria;99;100;Wadeville;0;1
Wadeville;Wad_MW;GUM;GG150504;Gumboot Wayne Chelsea HD STC Black/Black S04 F1505 ;1;0;0;R156,10;R156,10;99,0;;;0,0;2,0;Vereeniging;0;2;;;;;;
Wadeville;Wad_MW;GLOV;GRHHLMG031M;Glove Household Latex Yellow Hen M  ;24;0;0;R6,50;R156,00;99,0;2025/08/01;;0,0;;;;;;;;;;
Wadeville;Wad_MW;SHRT;PSL7012XL;Shirt Polo S/Sleeve HViz C/W Tape Flu Lime/Navy XL  ;1;2;1;R154,99;R154,99;99,0;2025/07/08;2019/11/27;0,0;45,0;Tzaneen;2;15;Phalaborwa;2;14;White River;0;8
Wadeville;Wad_MW;UVEX;6628/10;Glove Uvex Unigrip Red/Black S10/XL Rough Latex Coated PE Knit Wrist 60599;6;0;0;R25,45;R152,70;99,0;;2023/02/27;0,0;;;;;;;;;;
Wadeville;Wad_MW;ANS;MULTIPLUS40/10;Ansell Blue PVC Chem Glove 400mm E/L S10  ;2;0;0;R75,20;R150,40;99,0;2020/06/02;2021/04/12;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSNJ34;MB C/Suit Gold Range Jacket P/Cott Navy S34/87 80/20  ;2;0;0;R75,00;R150,00;99,0;2021/04/26;2022/02/16;0,0;;;;;;;;;;
Wadeville;Wad_MW;MB;MBGOCSNT46;MB C/Suit Gold Range Trouser P/Cott Navy S46/117 80/20  ;2;0;0;R75,00;R150,00;99,0;;;0,0;;;;;;;;;;
Wadeville;Wad_MW;GLOV;56-426#09;Glove Maxidry Fully Coated Open Cuff S09;2;0;0;R74,86;R149,73;99,0;2020/08/11;2020/09/14;0,0;20,0;Middelburg;0;20;;;;;;
Wadeville;Wad_MW;CS;CSNJJ5430;C/Suit Jacket J54 Navy S30/77;1;0;0;R149,00;R149,00;99,0;2025/07/10;2025/07/25;0,0;20,0;Vereeniging;0;20;Wadeville;1;0;;;
